row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,sales_outlier_flag,profit_outlier_flag,quantity_outlier_flag,discount_outlier_flag,order_year,order_month,order_month_name,order_quarter,ship_days,revenue,cost,profit_margin,discount_band,profitability_status,customer_order_count,customer_lifetime_value,customer_value_segment
6072,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,0,0,0,0,2015,2015-12-01,Dec,Q4,4,152.688,179.4084,-0.17500000000000002,Medium,Loss-Making,8,-711.4274,Low Value
6073,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,0,0,0,0,2015,2015-12-01,Dec,Q4,4,3.488,2.9212,0.1625,Medium,Profitable,8,-711.4274,Low Value
6074,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,0,0,0,0,2015,2015-12-01,Dec,Q4,4,5.888,7.2128,-0.225,Medium,Loss-Making,8,-711.4274,Low Value
6075,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,0,0,0,0,2017,2017-12-01,Dec,Q4,4,153.552,101.72819999999999,0.3375,Medium,Profitable,8,2050.2826,VIP
6076,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0.0,2.7062,0,0,0,0,2017,2017-12-01,Dec,Q4,4,270.62,267.9138,0.01,No Discount,Profitable,8,2050.2826,VIP
6077,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.316,0,1,0,0,2016,2016-09-01,Sep,Q3,6,468.9,262.58399999999995,0.44,No Discount,Profitable,13,137.46130000000002,Medium Value
6078,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0.0,30.4416,0,0,0,0,2016,2016-09-01,Sep,Q3,6,72.48,42.0384,0.42,No Discount,Profitable,13,137.46130000000002,Medium Value
6079,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,0,0,0,0,2016,2016-09-01,Sep,Q3,6,10.95,7.664999999999999,0.30000000000000004,No Discount,Profitable,13,137.46130000000002,Medium Value
6080,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824,0,0,0,0,2016,2016-09-01,Sep,Q3,6,191.82,130.4376,0.32,No Discount,Profitable,13,137.46130000000002,Medium Value
6081,CA-2017-154676,2017-08-05,2017-08-08,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528,0,0,0,0,2017,2017-08-01,Aug,Q3,3,151.056,143.50320000000002,0.049999999999999996,Medium,Profitable,9,402.4236,High Value
6082,US-2014-165589,2014-02-18,2014-02-18,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322,0,0,0,1,2014,2014-02-01,Feb,Q1,0,25.16,36.482,-0.44999999999999996,Very High,Loss-Making,5,-136.4091,Low Value
6083,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348,0,0,0,1,2016,2016-11-01,Nov,Q4,5,6.216,15.8508,-1.55,Very High,Loss-Making,6,276.2197,Medium Value
6084,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568,0,0,0,0,2016,2016-11-01,Nov,Q4,5,23.616,20.9592,0.1125,Medium,Profitable,6,276.2197,Medium Value
6085,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008,0,0,0,0,2016,2016-11-01,Nov,Q4,5,24.032,24.6328,-0.025,Medium,Loss-Making,6,276.2197,Medium Value
6086,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786,0,0,0,0,2016,2016-11-01,Nov,Q4,5,2.088,1.4094000000000002,0.32499999999999996,Medium,Profitable,6,276.2197,Medium Value
6087,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732,0,0,0,1,2016,2016-11-01,Nov,Q4,5,4.488,11.22,-1.5,Very High,Loss-Making,6,276.2197,Medium Value
6088,CA-2015-114048,2015-12-14,2015-12-18,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,0,0,0,0,2015,2015-12-01,Dec,Q4,4,29.22,16.3632,0.44,No Discount,Profitable,8,53.53980000000001,Low Value
6089,CA-2015-137281,2015-06-13,2015-06-17,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Roswell,Georgia,30076,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48,1,0.0,3.1104,0,0,0,0,2015,2015-06-01,Jun,Q2,4,6.48,3.3696000000000006,0.4799999999999999,No Discount,Profitable,7,227.4384,Medium Value
6090,US-2017-162068,2017-12-28,2017-12-31,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,80538,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,0,0,0,1,2017,2017-12-01,Dec,Q4,3,1.188,2.178,-0.8333333333333334,Very High,Loss-Making,4,272.685,Medium Value
6091,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764,0,0,0,0,2017,2017-09-01,Sep,Q3,6,272.646,254.4696,0.06666666666666667,Low,Profitable,10,1199.4242,VIP
6092,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0.0,95.76,0,1,0,0,2017,2017-09-01,Sep,Q3,6,212.8,117.04,0.45,No Discount,Profitable,10,1199.4242,VIP
6093,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0.0,18.1044,0,0,0,0,2017,2017-09-01,Sep,Q3,6,38.52,20.415600000000005,0.4699999999999999,No Discount,Profitable,10,1199.4242,VIP
6094,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.792,0,0,0,0,2017,2017-09-01,Sep,Q3,6,72.64,50.848,0.30000000000000004,No Discount,Profitable,10,1199.4242,VIP
6095,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0.0,12.712,0,0,0,0,2017,2017-09-01,Sep,Q3,6,45.4,32.688,0.28,No Discount,Profitable,10,1199.4242,VIP
6096,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,0.0,6.3296,0,0,0,0,2017,2017-09-01,Sep,Q3,6,13.76,7.4304,0.46,No Discount,Profitable,10,1199.4242,VIP
6097,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,0,0,0,0,2017,2017-09-01,Sep,Q3,6,80.991,72.89189999999999,0.1,Low,Profitable,10,1199.4242,VIP
6098,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,0,0,0,0,2017,2017-09-01,Sep,Q3,6,11.784,7.806900000000001,0.33749999999999997,Medium,Profitable,10,1199.4242,VIP
6099,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876,0,0,0,0,2017,2017-09-01,Sep,Q3,6,4.36,2.5724,0.41,No Discount,Profitable,10,1199.4242,VIP
6100,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157,1,1,1,0,2017,2017-09-01,Sep,Q3,6,2888.127,2278.4112999999998,0.2111111111111111,Low,Profitable,10,1199.4242,VIP
6101,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0.0,350.9082,1,1,0,0,2017,2017-09-01,Sep,Q3,6,1299.66,948.7518,0.27,No Discount,Profitable,10,1199.4242,VIP
6102,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,1,1,0,0,2017,2017-09-01,Sep,Q3,6,2254.41,1878.6749999999997,0.16666666666666669,Low,Profitable,10,1199.4242,VIP
6103,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095,0,0,0,0,2017,2017-09-01,Sep,Q3,6,104.85,76.5405,0.27,No Discount,Profitable,10,1199.4242,VIP
6104,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0.0,20.3898,0,0,0,0,2017,2017-09-01,Sep,Q3,6,59.97,39.5802,0.34,No Discount,Profitable,10,1199.4242,VIP
6105,US-2017-132381,2017-08-22,2017-08-24,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752,0,1,0,0,2017,2017-08-01,Aug,Q3,2,314.532,398.4072,-0.2666666666666667,High,Loss-Making,11,333.36479999999995,High Value
6106,CA-2015-147011,2015-06-18,2015-06-22,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,33178,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,0.2,3.5784,0,0,0,0,2015,2015-06-01,Jun,Q2,4,13.632,10.0536,0.2625,Medium,Profitable,7,1196.9504,VIP
6107,CA-2014-120852,2014-12-20,2014-12-25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516,0,1,0,1,2014,2014-12-01,Dec,Q4,5,19.432,68.9836,-2.5500000000000003,Very High,Loss-Making,11,714.3311,VIP
6108,CA-2014-120852,2014-12-20,2014-12-25,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,0,0,0,0,2014,2014-12-01,Dec,Q4,5,65.44,73.62,-0.125,Medium,Loss-Making,11,714.3311,VIP
6109,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2,0.2,2.1,0,0,0,0,2016,2016-09-01,Sep,Q3,5,6.0,3.9,0.35000000000000003,Medium,Profitable,9,64.53739999999998,Low Value
6110,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,0.8,-3.2436,0,0,0,1,2016,2016-09-01,Sep,Q3,5,1.908,5.1516,-1.7,Very High,Loss-Making,9,64.53739999999998,Low Value
6111,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686,1,0,0,0,2016,2016-11-01,Nov,Q4,4,1474.802,1495.8706,-0.014285714285714287,High,Loss-Making,6,14.692400000000003,Low Value
6112,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288,0,0,0,0,2016,2016-11-01,Nov,Q4,4,110.096,77.06720000000001,0.3,Medium,Profitable,6,14.692400000000003,Low Value
6113,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444,0,0,0,0,2016,2016-11-01,Nov,Q4,4,16.752,11.307599999999999,0.325,Medium,Profitable,6,14.692400000000003,Low Value
6114,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0.0,1,0,0,0,2016,2016-11-01,Nov,Q4,4,1537.074,1537.074,0.0,High,Profitable,6,14.692400000000003,Low Value
6115,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392,0,0,0,0,2016,2016-11-01,Nov,Q4,4,449.372,462.2112,-0.02857142857142857,High,Loss-Making,6,14.692400000000003,Low Value
6116,CA-2016-133802,2016-03-14,2016-03-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,94061,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,0,0,0,0,2016,2016-03-01,Mar,Q1,6,41.904,27.761400000000002,0.33749999999999997,Medium,Profitable,9,268.4782,Medium Value
6117,US-2016-113677,2016-11-13,2016-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0.0,592.7896,1,1,0,0,2016,2016-11-01,Nov,Q4,6,2279.96,1687.1704,0.25999999999999995,No Discount,Profitable,6,1572.4585,VIP
6118,US-2016-113677,2016-11-13,2016-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,0,0,0,0,2016,2016-11-01,Nov,Q4,6,14.94,8.067599999999999,0.46,No Discount,Profitable,6,1572.4585,VIP
6119,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,0,0,0,0,2017,2017-09-01,Sep,Q3,6,191.976,172.7784,0.1,Medium,Profitable,5,452.37300000000005,High Value
6120,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,0,0,0,0,2017,2017-09-01,Sep,Q3,6,23.832,17.278200000000002,0.27499999999999997,Medium,Profitable,5,452.37300000000005,High Value
6121,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824,0,0,0,0,2017,2017-09-01,Sep,Q3,6,409.216,347.8336,0.15,Medium,Profitable,5,452.37300000000005,High Value
6122,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388,0,1,0,1,2017,2017-09-01,Sep,Q3,6,72.588,200.8268,-1.7666666666666668,Very High,Loss-Making,5,452.37300000000005,High Value
6123,CA-2017-152660,2017-12-04,2017-12-09,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,0,0,0,0,2017,2017-12-01,Dec,Q4,5,61.568,56.950399999999995,0.07500000000000001,Medium,Profitable,8,272.3883,Medium Value
6124,CA-2015-142139,2015-08-31,2015-09-05,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Bedford,Texas,76021,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96,4,0.2,6.812,0,0,0,0,2015,2015-08-01,Aug,Q3,5,20.96,14.148,0.325,Medium,Profitable,9,1985.1671999999999,VIP
6125,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025,0,0,0,0,2017,2017-06-01,Jun,Q2,4,44.75,36.2475,0.19,No Discount,Profitable,8,332.3487,High Value
6126,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,0.0,5.382,0,0,0,0,2017,2017-06-01,Jun,Q2,4,11.96,6.578000000000001,0.44999999999999996,No Discount,Profitable,8,332.3487,High Value
6127,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,0.2,1.2714,0,0,0,0,2017,2017-06-01,Jun,Q2,4,3.912,2.6406,0.325,Medium,Profitable,8,332.3487,High Value
6128,CA-2016-124100,2016-03-31,2016-04-06,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666,0,0,0,0,2016,2016-03-01,Mar,Q1,6,327.996,273.33,0.16666666666666666,Low,Profitable,6,150.3759,Medium Value
6129,US-2014-158400,2014-10-25,2014-10-28,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528,0,0,0,0,2014,2014-10-01,Oct,Q4,3,49.408,30.880000000000003,0.37499999999999994,Medium,Profitable,7,365.2152,High Value
6130,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0.0,20.7675,0,0,0,0,2017,2017-03-01,Mar,Q1,7,53.25,32.4825,0.38999999999999996,No Discount,Profitable,3,21.7721,Low Value
6131,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0.0,1.316,0,0,0,0,2017,2017-03-01,Mar,Q1,7,3.76,2.444,0.35000000000000003,No Discount,Profitable,3,21.7721,Low Value
6132,CA-2014-163447,2014-12-27,2014-12-31,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674,1,1,1,0,2014,2014-12-01,Dec,Q4,4,767.214,605.2466000000001,0.21111111111111108,Low,Profitable,4,179.0038,Medium Value
6133,CA-2017-145737,2017-09-15,2017-09-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.4355,0,0,0,0,2017,2017-09-01,Sep,Q3,5,163.96,104.52450000000002,0.3625,Medium,Profitable,8,220.813,Medium Value
6134,CA-2016-148096,2016-08-16,2016-08-19,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096,0,0,0,0,2016,2016-08-01,Aug,Q3,3,161.28,149.184,0.075,Medium,Profitable,1,12.096,Low Value
